LAMMPS data file via write_data, version 24 Mar 2022, timestep = 32002000

512 atoms
1 atom types

-0.07164964970640657 21.817667349119223 xlo xhi
-0.07164964970640657 21.817667349119223 ylo yhi
-0.07164964970640657 21.817667349119223 zlo zhi

Masses

1 28.085

Atoms # atomic

165 1 8.232148437765622 7.286660759270222 3.1730601180325313 -4 -16 1
140 1 2.2723603584018455 9.30786823044123 3.1705299399558102 3 -2 11
361 1 6.532965932308313 10.03389668108852 4.18849322436478 -7 -10 17
410 1 9.37075738947833 5.512292109049538 -0.05902122150736008 11 -2 -8
481 1 3.425103763374185 7.567767973939339 7.695877735338177 2 11 13
228 1 7.8804839968165465 5.905021743425488 6.328831890038729 -11 -4 -6
222 1 1.1278837670363653 9.071130507523796 7.323638862591981 -9 13 2
396 1 2.6279966080554202 9.820260300155189 5.4629264662724175 9 0 0
58 1 4.730649876166764 8.845399756071146 6.162229396494667 2 -15 4
343 1 5.975339821869448 10.1219120142991 7.682456900984383 8 -10 6
242 1 10.612501452914191 8.894667706552855 7.192678404537436 -8 14 -11
491 1 0.855400914715564 7.883521973952517 9.534664571095087 -13 1 -12
216 1 5.463352913106323 7.124361643043392 9.43562145883573 -18 -3 -27
429 1 8.958899833097256 7.356731222515402 8.041418123376712 1 -14 3
48 1 10.129701317290015 5.786052001633067 9.623030055125245 6 1 5
370 1 3.1482495993864283 8.211470504945474 10.21630416575802 -9 -25 7
265 1 3.507036224832076 10.528103907966074 10.727653626825576 1 -10 4
223 1 7.241099382792654 8.660683573403851 9.062784688873712 -12 9 5
112 1 8.143430650736212 9.981995759898746 10.853441400990805 4 8 -10
320 1 3.27902674859735 6.426667652794202 11.778535682323177 1 6 13
226 1 5.675899443835948 6.244404662680128 11.736764322219397 5 -17 -8
115 1 6.426792073869482 7.637944950321725 13.473213236164673 11 -17 -4
364 1 1.4122364620374992 10.675410021373706 13.618156794873979 -7 8 -25
231 1 6.79548295770062 9.905455384094704 12.852876980699149 -21 -5 14
53 1 7.984490870198105 10.634680587722961 14.770495368519866 10 2 4
170 1 10.4292201728944 9.340720405517086 11.158954254263627 -8 -4 -19
211 1 2.715288047789152 6.894376616556539 14.000392148390327 2 -2 14
105 1 4.733173654115467 7.392441959677168 15.091918344944466 -7 12 3
372 1 8.203997889089239 6.730903141860852 14.740290070803928 -4 -2 -18
272 1 10.166072300828702 6.0305156895712395 13.585835135690848 1 5 6
494 1 0.984591222712727 8.467331016031297 14.452435233426128 14 5 0
276 1 8.535192806402014 8.68995793219548 16.1188006594587 5 5 22
187 1 3.00843448878912 6.129865821295255 18.917125567519264 -2 7 -22
213 1 5.301765761245543 5.654893778458992 18.69725856303146 5 9 -10
455 1 0.6495211361144554 9.921543752847898 20.17510932785141 14 13 17
434 1 2.8618199701899365 10.208071353295356 19.604123043331242 -11 -27 3
285 1 0.6236299686665668 8.427347349245244 16.858155283405416 -17 17 0
437 1 2.739015863220645 8.34881284388334 18.04563760829464 2 -7 12
119 1 4.6407089692729 9.01467531839671 16.785828194007184 0 -16 -9
125 1 6.823142458849331 8.947018290454777 17.801659114811624 -18 -13 9
107 1 10.717675066515094 8.727308001241305 17.136652582241858 10 10 9
209 1 0.38303396299407944 7.687713960729514 21.00195961068667 21 2 -12
311 1 2.45867158587538 6.460443146789987 21.134989310634534 22 -11 -3
255 1 6.478530216425226 7.882710809120498 21.705143385680277 -4 -1 -5
19 1 6.855664539927467 7.26676516479828 19.456213870542314 -10 11 -7
383 1 8.89941648146667 6.115347119673611 19.60503045471063 -3 9 8
411 1 4.034637242571519 10.069262692300992 21.719976742494985 -11 3 -7
492 1 5.262439778706047 5.459707849780254 16.347740044369097 11 -7 14
289 1 1.8828858651284972 12.846841048048464 1.0475685954522669 0 15 -2
220 1 0.23327538673233836 11.359542581843755 0.12231386684610816 -6 -3 -6
340 1 3.227644220867443 11.043579674082029 1.8450036926710873 16 0 -10
488 1 6.02691449133405 11.427486007423331 0.29656245996265745 11 -22 -7
89 1 6.5563993415353705 13.470574140554564 2.070629536325531 -4 1 2
13 1 8.5438124920916 13.423681535141476 0.6287378820150008 9 -17 4
8 1 10.11685814656283 14.562474145116907 5.273657262709419 7 7 -10
66 1 4.871478420482136 15.059312148214634 1.4756536480831002 21 -8 -1
235 1 10.216952533390815 13.82812661019145 2.344917415479245 -4 -4 -7
164 1 9.8908497660867 16.261157081441453 1.5131760219372927 11 2 9
230 1 0.4557953738901603 12.99140699878826 4.643231232652525 -16 6 -12
474 1 4.3400066738014305 13.251457144579216 4.645733152660805 20 -19 -10
96 1 5.174755900811411 11.686775234155546 3.0673617856782536 -3 -6 -6
435 1 9.441163318850496 11.871379870589173 3.9160690366124284 15 -1 -9
292 1 1.241299554060435 14.310704039648952 2.83333755789112 -8 -23 3
144 1 3.4283241778839457 15.073414440870865 3.3712504358658264 -3 11 -3
294 1 7.779906363567525 14.258481083853026 4.1702008225907345 -13 -6 -5
76 1 -0.06579834648698935 16.281694796301416 2.3389205606025794 -3 -10 -2
82 1 2.6942920362119933 12.615115164007333 7.8840710267756 -15 -4 21
158 1 2.5009235176134452 12.1646134953335 5.605165911674167 -14 -4 -17
461 1 6.388704886931801 13.439842016909088 5.880514207078362 -4 15 1
439 1 7.256037077035037 11.251004510124124 6.08693255277607 -12 -4 14
39 1 9.605554592184747 11.082679087243745 6.561033750737632 -3 0 16
60 1 0.596665396379033 15.870599404811324 7.287954469606453 -1 8 4
179 1 6.3942899549960215 14.730186440537823 7.903423564009709 3 -19 -1
349 1 4.587136088716597 16.213682478619035 7.657365614052115 -16 4 11
447 1 10.297447998360196 14.781161989276683 7.684855406511451 -13 -5 6
460 1 0.956112844556427 11.150423895190553 8.620281904490247 9 1 10
79 1 4.591878830794965 11.60172570778339 8.908962243047185 -12 14 -3
156 1 6.187101428750057 13.165191490583323 9.689348817309337 -2 3 18
143 1 8.335714772818427 12.285805111309392 10.21107381396335 -3 14 -5
280 1 9.893505937816352 12.569972673867873 8.414418026050793 -7 -23 13
421 1 2.110137860206989 15.348060953832334 10.555951855429834 -3 10 -11
503 1 2.5886776660857604 14.989417352109934 8.262781347232174 -15 1 -14
120 1 8.340898962812865 16.04232804916932 8.139967926730217 13 0 -4
380 1 1.2393595004245646 11.207736549476893 11.176805485655581 -7 25 22
50 1 0.6117390237009992 13.598164112630808 11.264205436543373 4 3 -34
197 1 4.850779613733897 11.306327827228635 12.530110850916373 -6 1 1
425 1 0.4078558290793068 14.139393457146165 13.532580081321152 -4 -12 -12
336 1 3.8085604161003164 15.185207485316855 12.199727302863142 -10 -21 -7
261 1 5.450294668004375 13.524320392352047 11.91305840779674 11 7 -9
347 1 7.145052871015489 14.298471407980529 13.35875944587063 4 16 -23
490 1 9.057356923718825 13.533400950344276 12.139124715889663 7 0 2
201 1 3.3555879200262133 11.836846711551019 14.26784996395615 -11 -7 -1
135 1 6.870759097973238 14.14832723871213 15.736538255137424 16 -6 9
83 1 6.603648239483909 11.908051172126102 16.23997967689789 4 -19 -23
227 1 9.698829181894062 12.054741855823522 13.89645986972382 3 7 0
138 1 10.681901345832587 13.546844203033185 15.4449125202407 9 -6 11
262 1 2.698747137496798 14.135557211455254 14.050111695958254 -7 18 8
453 1 2.7163556765189596 15.17829095505264 16.132866313238928 15 8 11
479 1 3.2062587940963705 12.21830667546905 18.329180569931886 -15 8 27
426 1 7.249880563316035 11.234809051965318 18.404513868285665 -9 -26 8
308 1 9.44547937810814 11.753668354838512 19.06784314620617 2 12 -14
342 1 1.483407697432503 13.804090009376461 17.772594835182908 4 -10 -33
287 1 5.029173588423855 15.465997698820285 16.60939993738612 4 -4 14
185 1 5.1484757208315095 15.683692927213835 18.914297730913518 12 12 -14
473 1 8.984266730128093 14.743552091922261 16.682755472306305 -5 3 12
395 1 9.717193441333768 14.071426654676852 18.87188698651135 -4 5 -12
31 1 6.427681130977058 12.617231744464739 20.19064225365133 -6 1 -17
309 1 9.275420847331391 11.399178705404438 21.389276590277472 -1 -11 27
408 1 0.4109691152443206 15.182194666848277 19.524281892178877 7 1 1
44 1 2.0291161735057366 16.199344849327925 20.971760715731467 -19 -13 -9
167 1 4.424534076131953 13.62552956488667 19.768307699411903 -23 -21 2
146 1 7.920232783247224 14.549645281576744 20.32664003449087 5 14 -2
92 1 3.298819212303468 14.338946648513764 21.724705677239722 -5 3 -16
43 1 4.319804412710365 11.332171529550735 16.36490450866052 8 -12 -18
2 1 1.185369240479447 17.624431278987863 0.8781816639283028 -4 15 6
133 1 10.678324093307824 19.184906442375866 4.287249077180763 -2 16 -3
33 1 6.0607258579651795 17.034568216318203 0.9133809129971076 11 -9 18
123 1 9.376336339995886 18.40100309759731 2.4838997306555988 -3 3 0
214 1 2.439385910085257 18.95834417420122 2.411914799287248 -1 -26 16
328 1 3.626630222928923 20.009018580246305 0.6300300808819141 -3 4 1
468 1 5.255417464378424 21.44366773841501 1.535528680577867 6 5 -2
176 1 9.836393364874674 20.349169916572617 1.2576318798820785 -8 -19 -13
456 1 2.885307327320093 17.267855136373896 4.145371079107909 15 10 -10
36 1 9.389152644331952 20.824874854988213 5.377765725858262 37 -9 -8
475 1 7.082536933916223 18.068751269252367 2.7784425337048395 -20 2 17
402 1 7.060989488038329 16.56225736517336 4.589719185365987 -2 -10 -8
221 1 1.4389072536177094 20.9357943920793 3.53473663952466 -7 -5 15
25 1 7.744244336446171 21.66197947477104 3.8574786385265925 -19 8 -12
315 1 6.08998040626286 20.10980983679032 3.359266758325114 -2 9 -8
152 1 4.861459327833771 19.448970071415804 5.242515107051277 19 15 8
205 1 1.048177798755783 17.514090991174864 5.647979276761979 -6 1 -1
443 1 8.62810395051122 17.32397825656566 6.21158949169956 -16 12 15
153 1 1.6068296766065364 19.427519931328725 6.946946564760296 17 2 -2
248 1 5.972668614030463 19.92136883914204 7.232392989870048 -9 -1 -8
86 1 8.28898712371758 19.52791879913761 7.010058893068291 -6 17 8
59 1 1.2586004314687522 17.614424506793718 10.42007692349052 3 -3 -10
233 1 4.883241701234161 18.341277188166565 8.688227559620861 22 2 0
98 1 6.117474673569621 18.463048297951122 10.687009364624226 19 -7 1
509 1 8.259132291578954 17.61228240521381 9.930384608789048 -8 20 1
403 1 2.659575845456187 18.98930825930421 9.04107177033254 -7 -4 22
366 1 2.854428915805924 21.059137829119408 10.101856032792453 -3 -3 -4
281 1 8.657572252074852 21.452039140041187 10.531876678632306 -13 -3 5
16 1 9.342132540477206 19.59702530851071 9.13827904030529 3 -16 -16
433 1 2.8749799641759006 20.68330863868345 5.453224592724703 0 -16 15
407 1 4.8803627885812295 17.042768750724527 5.444293116161742 5 4 14
206 1 0.740528722551786 19.058380990454157 12.301699382234643 -3 -9 3
137 1 4.996605890708989 17.247047919183977 12.512455663474505 -5 12 -3
7 1 7.167996918005631 16.608973810002237 13.171137881549129 -7 -5 0
91 1 10.453090924817738 18.279842548026146 12.715569263276716 -13 9 3
26 1 9.126273713000964 16.53258312474065 11.827116416125142 3 10 17
458 1 2.2566833099598838 20.898324882400317 12.386995072005133 20 -9 17
94 1 5.94342956737248 21.355177671311576 13.378585309862743 -1 -3 -10
422 1 6.418945272391431 20.82872901014254 11.127660077202158 22 15 4
257 1 0.32688588136080976 18.144093410473577 14.489445195903736 1 9 1
469 1 2.320267565178144 17.499415847826643 15.697543416044498 -1 8 0
322 1 4.2082695642950405 18.31090125897624 14.537555274722756 5 1 -9
183 1 7.482018590907847 17.889676260731306 15.103209162620256 6 13 -7
168 1 9.388395924496656 17.008329085073157 16.15538007115731 -14 20 -27
159 1 3.8431870944744158 20.579650836866602 14.095476383596957 6 -5 -6
329 1 7.638740493924183 20.2003555493279 14.67512402858613 -14 7 -5
405 1 9.83377977764573 20.219080950945614 13.941945822518505 -8 -11 -14
245 1 0.40080408218149693 18.88628317005309 17.831954699372574 8 4 14
239 1 2.784294372702695 18.62276418798632 17.824106467091816 -10 13 -3
501 1 5.583649996156111 17.819160047372794 16.46934268203759 6 -3 -28
54 1 7.477395328648702 16.35574137993467 18.56825739884037 -7 -3 2
236 1 9.93751640416816 17.993523462964358 18.21554617441057 13 2 -1
291 1 3.7517948251158324 20.852089312279087 17.93421637469971 2 -7 -12
512 1 5.876374055351355 19.778121428620153 17.952963903071378 14 -5 8
267 1 7.738020595380994 20.771521175902674 16.919604242985425 5 -13 -8
351 1 9.940279594539513 20.23638617416536 17.648184784634697 -1 -1 -6
90 1 3.640806873470068 17.335062843691883 19.67565734656161 11 15 11
388 1 4.906317079892972 18.48627170218556 21.31021846692963 16 -11 8
11 1 8.383454295123324 18.2378106245454 20.21089239353834 -15 -14 -22
6 1 8.110681443840793 16.468641545333156 21.798360418119678 -9 -1 -5
47 1 0.350487601504024 20.193068760253656 19.866850577113183 -15 -11 10
313 1 2.15803801241897 21.297649495173278 21.14764846934077 22 13 -15
118 1 6.544268736442827 19.74799443440214 20.221401614953425 -5 9 15
88 1 10.36940416063123 21.495840988195116 19.616100582522016 4 -8 5
186 1 10.194223977493774 19.626736676707967 21.012124554886434 17 10 -2
409 1 11.401568196717824 1.648376760459804 2.5991931969536584 -1 15 -8
108 1 15.017696621391597 2.591968333510699 1.2095978610072986 -1 0 -2
467 1 15.420992441522369 0.3910932826009706 0.5516691557367801 10 -3 21
459 1 19.664918463190308 0.9187623885536224 0.9596695158095704 -12 8 -18
325 1 12.746377058554918 3.1479187846194305 1.3941574983130367 1 -1 -2
428 1 20.16329983239405 4.520341766127649 1.9366044552259918 25 11 4
196 1 20.49580954825474 3.0711746114346687 0.07556310617713766 1 4 4
486 1 11.821712821564255 1.9812738160610837 4.9130350298803025 34 3 3
229 1 18.25168901237107 1.3220764657254642 2.965241611938487 7 -6 -12
250 1 18.840976624201485 0.5245642865824445 5.2876623533226335 -13 -12 -10
445 1 21.758475346523316 2.061036038739708 4.602766720681393 5 4 2
480 1 15.56900166096928 2.7675809995153724 5.244489092364285 -2 1 -4
345 1 16.482710149397324 2.9440909446814034 3.0433303891060257 -16 0 5
499 1 17.36878622487791 5.142943184513896 2.943546430096598 -28 -9 -6
381 1 19.06044907195906 5.253803204886497 4.977057860707461 -8 2 -2
175 1 19.76721835104726 3.1432013043949873 3.8075291992310363 -25 2 23
506 1 20.339058450497266 4.055295576425022 8.63363567224217 -2 21 -2
368 1 13.907477656281609 1.1144892115040261 5.717293967221196 -8 5 4
177 1 17.44203140578304 2.167781010238987 6.566434286877295 -11 -8 -10
314 1 20.127241626011518 1.0511452302027657 7.509727966847638 0 1 -3
263 1 11.23910569916716 4.213467191028709 5.488900733027535 5 -7 1
180 1 15.996500061036324 5.23890790959478 9.84819876289185 18 -1 -23
352 1 15.022162404690924 4.943702861308918 5.997945798067978 12 12 7
431 1 18.515946988478373 4.2209818719160355 7.04392170343715 -13 10 -24
27 1 11.900375376096536 1.2172906520661702 9.942484051659456 -6 -10 13
157 1 16.501856924047377 1.3516734243261683 8.58030848066861 0 -11 7
191 1 18.696438105485406 0.7147463269641394 9.476554981524751 -17 15 0
324 1 20.08056816994597 2.5330708884159603 10.522268087156188 7 -1 2
241 1 21.730950874693452 0.838893263683803 10.84130922993933 7 -4 9
356 1 12.358520673664662 5.085313715196366 9.022536735116741 2 4 32
243 1 13.139506892269027 3.1735130023041465 10.277244932214536 3 3 -2
367 1 15.50858001896582 2.9062014810492167 10.142647461159982 11 -11 -6
406 1 12.254339163175054 0.161691037413661 12.041594831488723 -5 -4 -7
72 1 16.54416893435924 1.6486561683460228 11.915873043845394 3 3 -13
1 1 12.643944743195181 3.3998575991155864 12.604047640571233 -7 -10 -3
219 1 18.592505269431904 2.676850721719998 12.369313447581863 -6 15 -6
348 1 18.117953582887637 4.915396633958788 12.971521615668815 6 0 -2
45 1 21.7631282711231 3.9019650753077575 11.948404569130599 -29 -14 18
57 1 12.178042317163847 0.8367425458128881 15.980761816634212 4 2 15
212 1 13.16239620264054 1.4274213350938267 13.835534047178216 1 -12 5
344 1 15.502797583529704 1.2840570419951443 14.017751141403515 -8 10 -18
204 1 19.49477486424887 1.3259571403159514 14.10625989342775 -6 -8 0
46 1 18.341936923637316 1.741216414879818 16.101834074587796 29 -6 13
232 1 21.76451526626589 1.7160248075059263 14.45631465944611 -7 0 6
114 1 13.808070670018814 5.203385954785601 13.603866589613258 1 4 10
419 1 16.19112049903848 5.117404448944844 14.40973268057979 1 1 1
35 1 16.292421337868376 2.8947861016956082 15.693156981473534 18 12 -12
510 1 13.676567184725752 0.7068246964565955 17.956251600429933 16 7 20
121 1 21.582592928693835 1.11753491046869 18.181188252662622 -1 27 5
147 1 11.574506404825332 5.1570365549760355 17.076080238689606 4 -4 8
454 1 14.978802983605227 2.670412811019596 17.68318351916148 27 15 6
141 1 13.769424211166545 4.659087035485215 18.004229846271713 8 -16 -3
130 1 17.281575335038244 5.230359245547994 16.943051049145012 -20 -2 9
483 1 18.307399869370613 3.8954594809040044 18.7275980685069 0 -7 7
386 1 20.01943214146303 2.783744886511391 17.51253617772959 0 -20 1
477 1 21.66370376804608 4.4684532202626235 16.918226715855294 -12 4 -8
71 1 12.461195977587305 0.6230746551330848 20.055614365647696 -15 14 10
379 1 16.621301099088168 0.4956334742904228 20.363700275249684 -19 -11 1
365 1 11.961632065857426 2.7619007793955817 21.05546771421253 4 -11 3
246 1 13.336352984373828 4.500601298527721 20.261537589033164 -13 -5 -8
244 1 16.45786689650945 2.706051179792623 19.535506369943597 16 -3 -6
166 1 15.390764983865939 3.9518864686540893 21.230930171985236 7 1 -7
505 1 19.373899953011893 4.805869370483282 20.64694445713622 -12 -17 -3
378 1 11.362782346300923 6.67758716140983 0.4614045666402731 10 3 14
258 1 19.703296158745612 10.299856583465429 5.2944305445735615 -2 3 4
359 1 14.752099123337578 6.593910480135213 1.999458816966166 -1 7 -9
113 1 16.09636306406022 6.040114387189102 0.05878048201312017 1 1 -17
128 1 18.343698164915047 5.919088472830011 0.7472136866150465 -14 -11 0
10 1 21.27795877964877 8.019249207346855 1.2133618802667892 9 12 -5
335 1 11.763342348114756 8.917688150330452 1.2305940111339586 2 7 5
67 1 14.180096246864096 8.849028371355653 1.4907513190248396 25 12 2
295 1 15.970590711227073 10.431480380323451 0.8866180667023236 -6 16 8
369 1 19.037738650424224 8.185324874532142 0.5901725671772173 11 -3 4
471 1 18.019678660443557 9.91372096277433 1.8820220483017878 8 0 5
338 1 11.245850840155294 6.397290166507572 3.8074161935070703 -11 -15 -7
132 1 15.470256592488987 6.573603403258201 4.324883120604148 -8 22 -7
448 1 17.59329243205469 7.382953589208896 4.993861380813976 -4 5 19
23 1 21.62897045995356 6.20756915776803 2.6605301254644482 -5 -4 -4
303 1 21.14640215332489 6.403776006319667 5.016167413381157 8 7 -11
254 1 11.732392362601532 10.279061598330546 4.681858161296258 3 5 -26
302 1 14.224198464083196 8.404833803870602 5.271463102564407 1 19 6
487 1 13.97902520165331 10.247727666208144 3.5586760102795583 -4 24 -22
29 1 17.76133150946227 9.601287405997146 4.199440103467632 7 2 2
4 1 12.634133360484077 5.484470527896828 2.0301571615952207 -2 7 9
148 1 12.11837452893739 7.518549275973651 5.800397766173184 -7 -10 0
104 1 17.25232710605703 7.710435543479286 7.274938976330017 22 -16 -1
101 1 16.65165723119912 5.4908996249363975 7.636520958815593 -11 4 -11
277 1 15.191410569850012 8.886983172322813 7.364057216590464 10 1 10
49 1 19.431622320713608 8.134259426492962 8.161719407459566 -17 14 9
382 1 20.91372207995615 8.450337967016834 6.307046009305593 9 -1 -21
341 1 14.012109834358268 6.501210306955142 9.916786235368287 24 -3 -5
307 1 19.53053489920149 6.212681176791621 9.6125536739698 -3 10 -8
208 1 11.756451734996633 9.570048965046123 9.185144048607649 8 -6 -8
377 1 14.0097808054046 8.82609178000498 9.385402295438288 5 8 4
192 1 17.699671859433444 10.783115333440751 10.40590370035909 1 6 -4
256 1 19.7852228303264 10.156067462654613 9.375321688750288 10 -3 20
103 1 12.82628730164954 5.409304029785829 6.722938919025536 -16 -5 5
301 1 10.915060207175841 7.077981496623263 11.602856288929603 5 4 -5
225 1 13.298158492635084 6.91624554800209 12.043529744611522 -7 5 -9
77 1 17.69255770156323 6.282880905691258 11.09670953073286 -6 15 -27
61 1 21.059839878381066 7.816217011231477 13.045264287726539 4 -19 13
498 1 21.284730045612342 6.221845948150712 11.196489654971893 -5 -2 10
127 1 14.629701120170386 8.707309873584062 12.80902209440483 4 0 -15
278 1 15.205787946705723 10.25438891891642 10.98164951090158 4 -14 0
493 1 17.314666881350625 8.546529332801194 11.88520601380422 -7 8 1
485 1 19.157208887488203 9.150314132597229 13.268650658299254 -4 1 17
391 1 21.453800439071422 9.420153399420956 10.971854462622705 -20 -3 -32
17 1 12.04795681448574 6.0728515170820785 14.979011266071936 1 -1 -8
238 1 15.986330472999253 7.578084450139722 14.50256275860548 -17 -3 7
34 1 19.109316099655736 6.52645724713781 16.06961179471576 7 14 35
75 1 20.083474356706045 5.72231061607621 14.050808880520737 24 3 -11
496 1 12.489296666630349 8.233503434727602 15.665917363441656 -27 6 -10
15 1 13.001147044331113 9.87412023288399 14.063639387973367 -7 31 10
70 1 18.07506662519206 8.430150837314939 15.183437306588795 4 8 -20
507 1 15.455286899915283 6.398675054029391 17.96470344240904 -4 7 -7
38 1 21.003061324212304 6.661283330968932 17.46333634969044 -3 0 4
310 1 11.339294207747498 10.739179476863715 18.156258185128003 2 7 0
22 1 14.732566395122419 8.077855595302028 16.46078985196746 -10 4 -16
172 1 15.412237535403738 10.277030064993216 16.97550886907637 6 -3 21
484 1 19.181356094198332 9.98161938116883 18.50237667989201 -1 1 16
110 1 17.75039825425596 10.228952176154767 16.61611236731054 -5 -7 -2
55 1 21.48119337624148 10.24872683665079 18.043410346128113 18 -2 -18
274 1 12.492682627858274 6.69157825384007 20.359204362511708 -35 0 13
106 1 16.13271354652595 7.492196640587443 20.03449165674444 -7 -1 11
385 1 20.466569499290127 6.730766263320543 19.761007504451538 -7 10 -16
136 1 12.839534177368993 10.397344018623878 19.959928952711255 3 -18 4
362 1 14.003434600959332 8.442031147223366 20.85180060399544 0 9 -2
42 1 16.603798256290336 10.18813237838849 20.552848938074373 29 -12 -6
511 1 18.592747886216273 8.233756740375261 20.079244839823424 -2 -2 -7
